GRID_ID,MEAN,WFE_CAT,WRTC_HU_RISK_MEAN,WRTC_HU_MEAN,WRTC_HU_EXPOSURE_MEAN,WRTC_HU_DENSITY_MEAN,EVT_MAJORITY,EVT_1,EVT_2,EVT_3,EVT_1_NAME,EVT_2_NAME,EVT_3_NAME,EVT_1_PCT,EVT_2_PCT,EVT_3_PCT,PADUS_FRAC,BPS_MAJORITY,BPS_FRI,BPS_FRG,FIRE_DEP_HEX,FDIST_FUEL_DELTA,ACTION_CLASS,TREATMENT_HINT,SCORE_PEOPLE,SCORE_PLANTATION,SCORE_PAD,SCORE_BALANCED,GOLDILOCKS_5,GOLDILOCKS_10,GOLDILOCKS_15,GOLDILOCKS_PRIORITY,PLANTATION_HEX,PEAT_HEX,PINE_HEX,EVT_NAME,EVT_FIRE,FDIST_FUEL_ADD,PEOPLE_CAT
CA-74,0.0813017975835118,Very Low,0.3982621288921075,0.3982621288921075,2.348132037961537e-08,0.0449270851858438,7302.0,7302.0,7481.0,7301.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,69.56,18.43,3.16,0.5795393917837449,1562.0,2040.0,V-B,0,-0.023319402454206,defer_monitor,,0.2181771152,0.0993950191,0.0993950191,0.1389890511,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very Low
V-58,0.0878770942352169,Very Low,305.88651156349385,305.88651156349385,8.538850209538164e-06,12.9218798630563,7292.0,7292.0,7302.0,9120.0,Open Water,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Wet Meadow,44.97,9.43,9.04,0.0487972966964562,11.0,,-9999,0,0.0008447823573874,defer_monitor,,153.0298362,61.22512162,61.22512162,91.82669315,0,0,0,0,0,0,0,Open Water,0.0,0,Very High
AV-52,0.0998963810932015,Very Low,51.158750851826696,51.158750851826696,1.979220015664052e-06,68.46689934198815,7302.0,7302.0,7481.0,7299.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Developed-Roads,43.8,11.39,10.57,0.0,1588.0,2040.0,V-B,0,-0.0025564645207184,defer_monitor,,25.58798537,10.25016903,10.25016903,15.36277447,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,High
AG-39,0.2556950684927592,Low,20.01017175254292,20.01017175254292,5.836952060777336e-07,1.138874685992484,7302.0,7302.0,7481.0,9112.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian Jack Pine-Red Pine Forest,43.96,11.25,8.59,0.1152435364471029,1598.0,76.0,III-A,1,-0.0217415468065716,ecosystem_health_focus,,10.01428068,4.043858063,4.043858063,6.033998936,0,0,0,0,0,0,1,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Moderate
BN-69,0.0873192431977397,Very Low,1.315589353612168,1.315589353612168,3.8637829361831643e-08,0.0170286552697685,7302.0,7302.0,7481.0,9056.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,69.15,18.8,4.2,0.9007847409021216,1562.0,2040.0,V-B,0,-0.1173554453904821,defer_monitor,,0.659685079,0.276587641,0.276587641,0.404286787,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very Low
AF-57,0.1410551417779367,Very Low,113.10680345572338,113.10680345572338,3.94059657510694e-06,4.784027824225792,7302.0,7302.0,7481.0,9056.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,50.58,13.12,10.74,0.1439145653579468,2724.0,34.0,I-C,1,-0.010924575836622,defer_monitor,,56.43411372,22.59474597,22.59474597,33.87453522,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very High
BH-39,0.5066885242944046,Moderate,0.0,0.0,0.0,0.0,9089.0,9089.0,7481.0,7302.0,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Northern Hardwoods Forest,39.19,26.81,15.11,0.3796989973990204,1598.0,76.0,III-A,1,0.6319720783407041,defer_monitor,,0.166698756,0.166698756,0.166698756,0.166698756,0,0,0,0,0,0,0,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,1.0,1,Very Low
DQ-59,0.235760101252324,Low,26.209349593495965,26.209349593495965,1.0154979574348711e-06,0.0829406011026142,7302.0,7302.0,7481.0,9112.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian Jack Pine-Red Pine Forest,40.51,22.86,8.58,0.9687222123421648,1614.0,2040.0,V-B,0,-0.1589454028098879,ecosystem_health_focus,,12.64054081,5.090175101,5.090175101,7.60696367,0,0,0,0,0,0,1,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Moderate
V-39,0.3626866622549578,Low,20.11155378486056,20.11155378486056,6.533776545849779e-07,0.1461028855986847,7302.0,7302.0,9056.0,7481.0,Laurentian-Acadian Northern Hardwoods Forest,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,32.6,30.78,16.44,0.9221021742030135,1608.0,105.0,III-B,0,0.0008670134720554,defer_monitor,,10.15084711,4.114765428,4.114765428,6.126792656,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Moderate
DA-90,0.0199697066688597,Very Low,7.051146131805149,7.051146131805149,3.142384567097103e-07,11.49476468888246,7974.0,7974.0,7975.0,7978.0,Eastern Cool Temperate Row Crop,Eastern Cool Temperate Close Grown Crop,Eastern Cool Temperate Wheat,35.9,20.04,9.83,0.048796211902274,1561.0,2040.0,V-B,0,-0.0152724362536958,defer_monitor,,3.517085408,1.409818182,1.409818182,2.112240591,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Very Low
CB-69,0.4740553403756659,Moderate,26.302443133951133,26.302443133951133,9.208713712822171e-07,1.8601978437256763,9056.0,9056.0,7301.0,7481.0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,48.88,12.88,11.93,0.7040124485939809,1581.0,105.0,III-B,0,0.1938646215405137,wetlands_assess_locally,,14.55600152,5.9004016,5.9004016,8.785601573,0,0,0,0,0,1,0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,1.0,0,Moderate
CV-64,0.1687846680986376,Very Low,18.54208159331841,18.54208159331841,6.689348765172155e-07,2.470737743294716,7302.0,7302.0,7301.0,7481.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,41.48,24.99,11.37,0.5321160234544009,1562.0,2040.0,V-B,0,0.0564956636122445,defer_monitor,,9.576315715,3.856559156,3.856559156,5.763144676,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Low
ET-57,0.3305718189265114,Low,261.4419115627568,261.4419115627568,8.758501472236049e-06,9.948064311402549,7481.0,7481.0,9089.0,7366.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Laurentian-Acadian Pine-Hemlock Forest,37.26,21.99,10.93,0.3006487553769124,1624.0,523.0,V-B,0,0.1383188773711309,defer_monitor,,139.8499022,55.99297598,55.99297598,83.94528472,0,0,0,0,0,0,1,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,Very High
EZ-74,0.2229238174903069,Low,117.14553990610342,117.14553990610342,3.895999646001284e-06,2.7819398439410774,7238.0,7238.0,7301.0,7302.0,Laurentian-Acadian Northern Oak Forest,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Northern Hardwoods Forest,34.87,24.32,9.92,0.8384500811417669,1614.0,2040.0,V-B,0,0.056176777893871,defer_monitor,,60.27528104,24.14449023,24.14449023,36.18808717,0,0,0,0,0,0,0,Laurentian-Acadian Northern Oak Forest,0.0,0,Very High
BQ-45,0.0,Very Low,0.0,0.0,0.0,0.0,7292.0,7292.0,,,Open Water,,,100.0,,,0.0,11.0,,-9999,0,0.0,defer_monitor,,0,0,0,0,0,0,0,0,0,0,0,Open Water,0.0,0,Very Low
O-52,0.2856128122111377,Low,375.6143538913356,375.6143538913356,1.035898170907111e-05,0.9749683213658562,9112.0,9112.0,9120.0,7302.0,Laurentian Jack Pine-Red Pine Forest,Laurentian-Acadian Wet Meadow,Laurentian-Acadian Northern Hardwoods Forest,18.62,15.05,14.75,0.1569481804237147,1602.0,8.0,I-B,1,-0.0037347442367116,defer_monitor,,187.7031605,75.12406614,75.12406614,112.6504309,0,0,0,0,0,0,1,Laurentian Jack Pine-Red Pine Forest,1.0,0,Very High
AX-30,0.6728627225264454,High,6263.147686832735,6263.147686832735,0.0001096207964359,0.3590387693402115,9112.0,9112.0,9056.0,9089.0,Laurentian Jack Pine-Red Pine Forest,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,25.02,19.36,11.81,1.0,1593.0,82.0,IV-A,1,-0.0383025075582432,treat_fire_risk_for_people,fuels_reduction_home_hardening,3101.753666,1240.801429,1240.801429,1861.118841,1,1,1,3,0,0,1,Laurentian Jack Pine-Red Pine Forest,1.0,0,Very High
EP-66,0.1450299060332577,Very Low,13.289072887706975,13.289072887706975,5.021196566636262e-07,8.99388671527662,7302.0,7302.0,7301.0,9312.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Northeastern North American Temperate Forest Plantation,63.97,7.57,3.86,0.0007335941668148,1614.0,2040.0,V-B,0,-0.0186288458118443,defer_monitor,,6.64968005,2.681525191,2.681525191,4.004243477,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Low
EM-69,0.076967964462742,Very Low,19.52364734609944,19.52364734609944,7.410211929667514e-07,11.282900586875314,7292.0,7292.0,7302.0,9817.0,Open Water,Laurentian-Acadian Northern Hardwoods Forest,Northern & Central Ruderal Meadow,41.26,26.92,5.86,0.0433265160946116,1614.0,2040.0,V-B,0,0.0,defer_monitor,,9.781065664,3.92397146,3.92397146,5.876336195,0,0,0,0,0,0,0,Open Water,0.0,0,Low
CM-83,0.0980910711678109,Very Low,14.472012533827082,14.472012533827082,5.391233827076168e-07,1.442157211452956,7302.0,7302.0,7481.0,7974.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Eastern Cool Temperate Row Crop,55.12,21.69,4.48,0.0046238662635603,1561.0,2040.0,V-B,0,0.0120042681842431,defer_monitor,,7.304107704,2.936445055,2.936445055,4.392332605,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Low
AL-41,0.1170892528270435,Very Low,69.0070197830247,69.0070197830247,2.436361415931544e-06,17.22646333059161,7295.0,7295.0,9817.0,7301.0,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,Northern & Central Ruderal Meadow,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,25.09,24.36,9.64,0.1275370695596115,1597.0,516.0,V-B,0,-0.0024453682502278,defer_monitor,,34.51167086,13.822221,13.822221,20.71870428,0,0,0,0,0,0,0,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,0.0,0,High
EJ-48,0.6728627518016131,High,432.41733775461904,432.41733775461904,1.075654439044886e-05,0.6416725947003357,9056.0,9056.0,9112.0,7481.0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian Jack Pine-Red Pine Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,48.54,23.12,8.76,0.4284412235461495,1637.0,105.0,III-B,0,-0.0115374355326337,wetlands_assess_locally,,215.752776,86.40174869,86.40174869,129.5187578,0,0,0,0,0,1,1,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,1.0,0,Very High
DF-95,0.0193153355055606,Very Low,3.4307368648182064,3.4307368648182064,1.478445198258533e-07,7.173980703392482,7974.0,7974.0,7975.0,7299.0,Eastern Cool Temperate Row Crop,Eastern Cool Temperate Close Grown Crop,Developed-Roads,35.13,32.05,5.39,0.0137165977502112,1561.0,2040.0,V-B,0,0.0057800898137032,defer_monitor,,1.725168714,0.6929731591,0.6929731591,1.037038344,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Very Low
AX-38,0.4186240022650224,Moderate,0.0,0.0,0.0,0.0,9056.0,9056.0,7301.0,9089.0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,26.07,16.35,14.18,0.1385159167704069,1608.0,105.0,III-B,0,0.1280677574248625,wetlands_assess_locally,,0.1113575302,0.1113575302,0.1113575302,0.1113575302,0,0,0,0,0,1,0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,1.0,0,Very Low
M-50,0.161888643524779,Very Low,182.3174074354509,182.3174074354509,4.306311876965109e-06,4.323744525709742,7974.0,7974.0,7977.0,9112.0,Eastern Cool Temperate Row Crop,Eastern Cool Temperate Pasture and Hayland,Laurentian Jack Pine-Red Pine Forest,30.8,16.02,12.1,0.007136029166574,1602.0,8.0,I-B,1,0.0001556143431963,defer_monitor,,91.20627183,36.50679392,36.50679392,54.73995322,0,0,0,0,0,0,1,Eastern Cool Temperate Row Crop,0.0,0,Very High
CD-62,0.2388291722331307,Low,14.453662597114342,14.453662597114342,5.077001180071665e-07,3.13129696322973,7292.0,7292.0,7302.0,7239.0,Open Water,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Northern Pine-(Oak) Forest,39.18,24.43,8.89,0.4639411320083607,2726.0,34.0,I-C,1,-0.0318571873193722,ecosystem_health_focus,,7.228506435,2.926941634,2.926941634,4.360796568,0,0,0,0,0,0,1,Open Water,0.0,0,Low
AQ-27,0.4482995117832195,Moderate,4458.48565965584,4458.48565965584,8.489726299368687e-05,0.6207081066619109,7301.0,7301.0,9089.0,9112.0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Laurentian Jack Pine-Red Pine Forest,35.43,20.98,12.11,0.7958619459555889,1598.0,76.0,III-A,1,0.0526620886471063,defer_monitor,,2288.056148,915.2914746,915.2914746,1372.879699,0,0,0,0,0,0,1,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,0.0,0,Very High
CG-72,0.1380679791866197,Very Low,6.905717761557179,6.905717761557179,2.6179835757163845e-07,0.2962518340669572,7302.0,7302.0,7481.0,9056.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,78.6,3.77,3.09,0.7428304655195419,1562.0,2040.0,V-B,0,-0.2372282246231858,defer_monitor,,3.280549879,1.331701888,1.331701888,1.981317885,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very Low
CQ-60,0.1500249270170116,Very Low,29.24096822264284,29.24096822264284,1.1449868140702462e-06,38.26622799217546,7302.0,7302.0,7299.0,7481.0,Laurentian-Acadian Northern Hardwoods Forest,Developed-Roads,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,38.07,7.97,7.53,0.0233860928330071,1561.0,2040.0,V-B,0,0.0011559665658901,defer_monitor,,14.66646242,5.889101712,5.889101712,8.814888614,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Moderate
FM-82,0.2870209382472035,Low,1074.7992154065626,1074.7992154065626,3.354089435111459e-05,35.466075479480175,7466.0,7466.0,7292.0,7366.0,Great Lakes Wooded Dune and Swale,Open Water,Laurentian-Acadian Pine-Hemlock Forest,27.06,13.22,8.93,0.0002062280882656,1622.0,48.0,III-A,1,0.0,defer_monitor,,537.4713629,215.0315983,215.0315983,322.5115199,0,0,0,0,0,0,1,Great Lakes Wooded Dune and Swale,1.0,0,Very High
EE-56,0.1428525084654074,Very Low,311.1408195020772,311.1408195020772,1.255888063806284e-05,6.574064605055462,7481.0,7481.0,7977.0,7302.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Eastern Cool Temperate Pasture and Hayland,Laurentian-Acadian Northern Hardwoods Forest,32.99,22.88,12.66,0.0,1624.0,523.0,V-B,0,0.0124719325937618,defer_monitor,,156.5764774,62.65215247,62.65215247,93.96026078,0,0,0,0,0,0,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,Very High
DG-53,0.2724842461314316,Low,486.8511494252864,486.8511494252864,1.489914526131074e-05,5.160301440512195,7302.0,7302.0,7301.0,9112.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian Jack Pine-Red Pine Forest,42.82,13.67,9.99,0.0012893473234928,1615.0,2040.0,V-B,0,-0.0164058331851324,defer_monitor,,242.4950165,97.03871161,97.03871161,145.5241466,0,0,0,0,0,0,1,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very High
N-53,0.3262827311118203,Low,611.9565541674426,611.9565541674426,1.4569494128381137e-05,0.941624986106479,9112.0,9112.0,9120.0,7302.0,Laurentian Jack Pine-Red Pine Forest,Laurentian-Acadian Wet Meadow,Laurentian-Acadian Northern Hardwoods Forest,23.32,21.37,10.96,0.5330888073802429,1602.0,8.0,I-B,1,-0.0520617983772368,defer_monitor,,302.0763412,120.8788419,120.8788419,181.2780083,0,0,0,0,0,0,1,Laurentian Jack Pine-Red Pine Forest,1.0,0,Very High
DZ-98,0.1045262650740107,Very Low,42.77535372697778,42.77535372697778,1.6918122588208228e-06,27.84756463552885,7970.0,7970.0,7974.0,7302.0,Eastern Cool Temperate Orchard,Eastern Cool Temperate Row Crop,Laurentian-Acadian Northern Hardwoods Forest,21.23,14.3,13.77,0.0,1614.0,2040.0,V-B,0,0.0,defer_monitor,,21.41380843,8.581202312,8.581202312,12.85873768,0,0,0,0,0,0,0,Eastern Cool Temperate Orchard,0.0,0,High
AL-53,0.2511180384015254,Low,33.17221722172222,33.17221722172222,1.1929033601283898e-06,1.202956541069239,7302.0,7302.0,9056.0,7481.0,Laurentian-Acadian Northern Hardwoods Forest,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,29.78,22.1,19.02,0.0573079915527395,1591.0,467.0,V-A,0,0.0068022674224741,defer_monitor,,16.70551322,6.720001105,6.720001105,10.04850514,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Moderate
EL-51,0.1992834016503361,Very Low,48.711177052423366,48.711177052423366,1.7779758435399724e-06,4.679478914256507,7302.0,7302.0,7481.0,9056.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,58.96,10.02,4.59,0.3068270235422274,1614.0,2040.0,V-B,0,0.0706933730520411,defer_monitor,,25.26805973,10.138173,10.138173,15.18146858,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,High
CT-42,0.1449392159283141,Very Low,49.75163251519928,49.75163251519928,2.094922970992083e-06,0.927873896370284,7302.0,7302.0,7481.0,7241.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,47.12,17.9,6.38,0.0,1614.0,2040.0,V-B,0,0.0,defer_monitor,,24.91205106,9.986561307,9.986561307,14.96172456,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,High
FF-68,0.0773050461973735,Very Low,3.209546512287872,3.209546512287872,1.272766126243574e-07,7.35647438034895,7481.0,7481.0,7974.0,7975.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Eastern Cool Temperate Row Crop,Eastern Cool Temperate Close Grown Crop,28.05,16.22,12.03,0.0085584083583417,1639.0,989.0,V-B,0,0.0086695565188396,defer_monitor,,1.631139629,0.6641018736,0.6641018736,0.986447792,0,0,0,0,0,0,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,Very Low
DR-68,0.001410005764106,Very Low,0.0,0.0,0.0,0.0,7292.0,7292.0,,,Open Water,,,100.0,,,0.0,11.0,,-9999,0,0.0,defer_monitor,,0.000352501441,0.000352501441,0.000352501441,0.000352501441,0,0,0,0,0,0,0,Open Water,0.0,0,Very Low
BZ-60,0.3708879596322842,Low,5.480979449059919,5.480979449059919,1.973785234517245e-07,0.6703939178374515,9056.0,9056.0,7481.0,7302.0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Northern Hardwoods Forest,36.85,25.23,13.11,0.8310510403699151,1581.0,105.0,III-B,0,-0.0264093900053351,wetlands_assess_locally,,2.814505866,1.181068231,1.181068231,1.725547443,0,0,0,0,0,1,0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,1.0,0,Very Low
AT-42,0.3271083531763094,Low,40.27857343442861,40.27857343442861,1.2236414064114336e-06,2.859474282656685,9056.0,9056.0,7481.0,7301.0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,21.15,13.75,12.61,0.1405034222905937,1608.0,105.0,III-B,0,-0.0065547455019731,wetlands_assess_locally,,20.18792782,8.124156978,8.124156978,12.14541393,0,0,0,0,0,1,0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,1.0,0,Moderate
FK-79,0.3820025186258237,Low,60.29563877537353,60.29563877537353,2.302956242689587e-06,4.353495609647656,7481.0,7481.0,7362.0,7366.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Northern Pine Forest,Laurentian-Acadian Pine-Hemlock Forest,17.92,12.15,8.41,0.0,1624.0,523.0,V-B,0,-0.004268089363121,defer_monitor,,30.21104972,12.14165912,12.14165912,18.16478932,0,0,0,0,0,0,1,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,High
CM-75,0.0293150905863938,Very Low,7.611506638445255,7.611506638445255,2.857654800257296e-07,4.418522964741488,7974.0,7974.0,7975.0,7302.0,Eastern Cool Temperate Row Crop,Eastern Cool Temperate Close Grown Crop,Laurentian-Acadian Northern Hardwoods Forest,33.88,20.45,17.41,0.0,1561.0,2040.0,V-B,0,0.0042461429016051,defer_monitor,,3.821177538,1.532877614,1.532877614,2.295644255,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Low
AO-52,0.2750519424725718,Low,4.642335766423358,4.642335766423358,1.6472697897051726e-07,0.0060909191952872,7302.0,7302.0,9056.0,7481.0,Laurentian-Acadian Northern Hardwoods Forest,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,35.67,30.08,22.95,0.9834833833500076,1608.0,105.0,III-B,0,-0.0809380904746027,defer_monitor,,2.341571759,0.9770516631,0.9770516631,1.431891695,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very Low
R-28,0.6155759167824232,High,0.0,0.0,0.0,0.0,9056.0,9056.0,7481.0,9057.0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Boreal-Laurentian-Acadian Acidic Basin Fen,77.05,6.93,5.73,0.885314248768202,1608.0,105.0,III-B,0,-0.0195750562950081,wetlands_assess_locally,,0.1531408584,0.1531408584,0.1531408584,0.1531408584,0,0,0,0,0,1,0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,1.0,0,Very Low
CJ-55,0.2021103338573842,Low,47.77231044509052,47.77231044509052,1.5996664157573071e-06,0.9913965586234544,7302.0,7302.0,7301.0,9089.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,58.49,8.45,6.57,0.6485705393268405,1615.0,2040.0,V-B,0,-0.2178426926326086,defer_monitor,,22.63307495,9.081895469,9.081895469,13.5989553,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,High
BJ-50,0.2322616903172175,Low,19.043493572812025,19.043493572812025,6.753657735590021e-07,2.9636798487123914,7302.0,7302.0,7301.0,9089.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,41.38,16.04,11.63,0.5041715334556985,1596.0,213.0,V-A,0,0.1103787752377767,defer_monitor,,10.10851618,4.080168482,4.080168482,6.089617714,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Low
